./228656264/cancel-for-2.C@71@ATOMIC@#pragma omp atomic@v += 2;
./228656264/loop-6.C@10@ATOMIC@#pragma omp atomic@arr[loopidx * 5 + idx]++;
./228656264/atomic-15.C@7@ATOMIC@#pragma omp atomic@x = -3 + x;
./228656264/ctor-5.C@17@ATOMIC@#pragma omp atomic@count++;
./228656264/pr27337.C@14@ATOMIC@#pragma omp atomic@n[0]++;
./228656264/pr27337.C@20@ATOMIC@#pragma omp atomic@n[1]++;
./228656264/pr27337.C@29@ATOMIC@#pragma omp atomic@n[2]++;
./228656264/pr27337.C@50@ATOMIC@#pragma omp atomic@ret.i += omp_get_thread_num () + 1;
./228656264/shared-1.C@24@ATOMIC@#pragma omp atomic@a += omp_get_num_threads ();
./228656264/shared-1.C@26@ATOMIC@#pragma omp atomic@b += omp_get_num_threads ();
./228656264/pr39573.C@5@ATOMIC@#pragma omp atomic@z += x[2];
./228656264/nestedfn-4.c@18@ATOMIC@#pragma omp atomic@l++;
./228656264/nestedfn-4.c@24@ATOMIC@#pragma omp atomic@l++;
./228656264/nestedfn-4.c@29@ATOMIC@#pragma omp atomic@l++;
./228656264/nestedfn-4.c@35@ATOMIC@#pragma omp atomic@l++;
./228656264/nestedfn-4.c@39@ATOMIC@#pragma omp atomic@l++;
./228656264/nestedfn-4.c@44@ATOMIC@#pragma omp atomic@l++;
./228656264/pr26943-3.c@27@ATOMIC@#pragma omp atomic@a += i;
./228656264/pr26943-3.c@32@ATOMIC@#pragma omp atomic@e[0] += i;
./228656264/ctor-12.C@8@ATOMIC@#pragma omp atomic@ctors++;
./228656264/ctor-12.C@14@ATOMIC@#pragma omp atomic@copyctors++;
./228656264/ctor-12.C@20@ATOMIC@#pragma omp atomic@assignops++;
./228656264/ctor-12.C@26@ATOMIC@#pragma omp atomic@dtors++;
./228656264/ctor-12.C@49@ATOMIC@#pragma omp atomic@n++;
./228656264/pr36802-3.c@16@ATOMIC@#pragma omp atomic@n += 1;
./228656264/pr36802-3.c@25@ATOMIC@#pragma omp atomic@n += 1;
./228656264/pr36802-3.c@31@ATOMIC@#pragma omp atomic@q += i;
./228656264/atomic-6.C@9@ATOMIC@#pragma omp atomic@u.d += 1.0L;
./228656264/atomic-1.C@15@ATOMIC@#pragma omp atomic@d += 7.5;
./228656264/atomic-1.C@17@ATOMIC@#pragma omp atomic@d *= 2.5;
./228656264/atomic-1.C@19@ATOMIC@#pragma omp atomic@d /= 0.25;
./228656264/atomic-1.C@25@ATOMIC@#pragma omp atomic@x.e += 7.5;
./228656264/atomic-1.C@27@ATOMIC@#pragma omp atomic@x.e *= 2.5;
./228656264/atomic-1.C@29@ATOMIC@#pragma omp atomic@x.e /= 0.25;
./228656264/atomic-4.C@9@ATOMIC@#pragma omp atomic@d += 1.0L;
./228656264/pr35549.c@12@ATOMIC@#pragma omp atomic@n += 1;
./228656264/pr35549.c@17@ATOMIC@#pragma omp atomic@n += 1;
./228656264/pr34513.C@12@ATOMIC@#pragma omp atomic@shrd += 1;
./228656264/pr34513.C@16@ATOMIC@#pragma omp atomic@errors += 1;
./228656264/sort-1.c@230@ATOMIC@#pragma omp atomic@*busy += 1;
./228656264/sort-1.c@240@ATOMIC@#pragma omp atomic@*busy -= 1;
./173319591/simpar-mpi.c@153@ATOMIC@#pragma omp atomic@cell->mass_sum += particle->mass;
./173319591/simpar-mpi.c@155@ATOMIC@#pragma omp atomic@cell->center_of_mass.x += particle->mass * particle->position.x;
./173319591/simpar-mpi.c@157@ATOMIC@#pragma omp atomic@cell->center_of_mass.y += particle->mass * particle->position.y;
./256562535/CalcFolderSize.c@52@ATOMIC@#pragma omp atomic@sum += localsum;
./256562535/task1.c@14@ATOMIC@#pragma omp atomic@inc++;
./256562535/Atomic.c@22@ATOMIC@#pragma omp atomic@sum+=localsum;
./256562535/NQueensParallel.c@17@ATOMIC@#pragma omp atomic@solutions++;
./256562535/NQueensSeq.c@17@ATOMIC@#pragma omp atomic@solutions++;
./256562535/medium.c@9@ATOMIC@#pragma omp atomic@sum++;
./276759666/Ejemplo_4_3_OpenMP.c@19@ATOMIC@#pragma omp atomic@suma = suma + i;
./307084800/hello_ad.c@10@ATOMIC@#pragma omp atomic@i++;
./307084800/bugged5.c@34@ATOMIC@#pragma omp atomic@a[i] += DELTA * i;
./307084800/bugged5.c@38@ATOMIC@#pragma omp atomic@b[i] += DELTA + i;
./307084800/bugged5.c@45@ATOMIC@#pragma omp atomic@b[i] += PI * i;
./307084800/bugged5.c@49@ATOMIC@#pragma omp atomic@a[i] += PI + i;
./307084800/sum.c@13@ATOMIC@#pragma omp atomic@sum += local_sum;
./315333330/a.16.1.c@19@ATOMIC@#pragma omp atomic@x[index[i]] += work1 (i);
./315333330/task-1.C@12@ATOMIC@#pragma omp atomic@k++;
./315333330/task-1.C@53@ATOMIC@#pragma omp atomic@k++;
./315333330/atomic-1.c@15@ATOMIC@#pragma omp atomic@d += 7.5;
./315333330/atomic-1.c@17@ATOMIC@#pragma omp atomic@d *= 2.5;
./315333330/atomic-1.c@19@ATOMIC@#pragma omp atomic@d /= 0.25;
./315333330/atomic-1.c@25@ATOMIC@#pragma omp atomic@x.e += 7.5;
./315333330/atomic-1.c@27@ATOMIC@#pragma omp atomic@x.e *= 2.5;
./315333330/atomic-1.c@29@ATOMIC@#pragma omp atomic@x.e /= 0.25;
./315333330/ctor-4.C@29@ATOMIC@#pragma omp atomic@ccount++;
./315333330/ctor-4.C@34@ATOMIC@#pragma omp atomic@dcount++;
./315333330/ctor-4.C@41@ATOMIC@#pragma omp atomic@ecount++;
./315333330/debug-1.c@46@ATOMIC@#pragma omp atomic@v3k++;
./315333330/task-4.C@9@ATOMIC@#pragma omp atomic@e++;
./315333330/pr39591-2.c@11@ATOMIC@#pragma omp atomic@err++;
./315333330/ctor-7.C@20@ATOMIC@#pragma omp atomic@icount++;
./315333330/ctor-7.C@25@ATOMIC@#pragma omp atomic@dcount++;
./315333330/ctor-7.C@30@ATOMIC@#pragma omp atomic@xcount++;
./315333330/pr29947-2.c@16@ATOMIC@#pragma omp atomic@++cnt;
./315333330/pr29947-2.c@35@ATOMIC@#pragma omp atomic@++cnt;
./315333330/pr29947-2.c@54@ATOMIC@#pragma omp atomic@++cnt;
./315333330/pr29947-2.c@73@ATOMIC@#pragma omp atomic@++cnt;
./315333330/pr29947-2.c@93@ATOMIC@#pragma omp atomic@++cnt;
./315333330/pr29947-2.c@113@ATOMIC@#pragma omp atomic@++cnt;
./315333330/pr29947-2.c@133@ATOMIC@#pragma omp atomic@++cnt;
./315333330/pr29947-2.c@153@ATOMIC@#pragma omp atomic@++cnt;
./315333330/reduction-2.c@20@ATOMIC@#pragma omp atomic@j |= 1;
./315333330/reduction-2.c@32@ATOMIC@#pragma omp atomic@j |= 2;
./315333330/reduction-2.c@35@ATOMIC@#pragma omp atomic@j |= 4;
./315333330/reduction-2.c@38@ATOMIC@#pragma omp atomic@j |= 8;
./315333330/task-2.C@14@ATOMIC@#pragma omp atomic@e += 1;
./315333330/task-2.C@32@ATOMIC@#pragma omp atomic@e += 1;
./315333330/a.17.1.c@11@ATOMIC@#pragma omp atomic@u.n++;
./315333330/a.17.1.c@13@ATOMIC@#pragma omp atomic@u.x += 1.0;
./315333330/ordered-4.c@9@ATOMIC@#pragma omp atomic@j[i]++;
./315333330/ordered-4.c@33@ATOMIC@#pragma omp atomic@j[i]++;
./315333330/ordered-4.c@49@ATOMIC@#pragma omp atomic@j[i]++;
./315333330/ordered-4.c@73@ATOMIC@#pragma omp atomic@j[i]++;
./315333330/atomic-2.c@10@ATOMIC@#pragma omp atomic@d *= 1.25;
./315333330/atomic-2.c@12@ATOMIC@#pragma omp atomic@ld /= 0.75;
./315333330/cancel-test.h@9@ATOMIC@#pragma omp atomic@s++;
./315333330/cancel-test.h@14@ATOMIC@#pragma omp atomic@s++;
./315333330/cancel-test.h@20@ATOMIC@#pragma omp atomic@s--;
./315333330/cancel-test.h@25@ATOMIC@#pragma omp atomic@s++;
./315333330/pr59297.C@15@ATOMIC@#pragma omp atomic@x (y[0]) += 1;
./315333330/pr59297.C@17@ATOMIC@#pragma omp atomic@z += x(y[1]);
./315333330/loop-12.C@10@ATOMIC@#pragma omp atomic@arr[loopidx * 5 + idx]++;
./315333330/pr35185.C@22@ATOMIC@#pragma omp atomic@err++;
./315333330/ctor-2.C@26@ATOMIC@#pragma omp atomic@ccount++;
./315333330/ctor-2.C@32@ATOMIC@#pragma omp atomic@dcount++;
./315333330/ctor-2.C@37@ATOMIC@#pragma omp atomic@xcount++;
./315333330/atomic-14.c@14@ATOMIC@#pragma omp atomic@x = x + (7 + 6);
./315333330/atomic-14.c@18@ATOMIC@#pragma omp atomic@x = x * (2 - 1);
./315333330/atomic-14.c@63@ATOMIC@#pragma omp atomic@x = x * (-4 / 2);
./315333330/taskloop-1.c@10@ATOMIC@#pragma omp atomic@e |= 1;
./315333330/taskloop-1.c@22@ATOMIC@#pragma omp atomic@e |= 1;
./315333330/thread-limit-2.c@48@ATOMIC@#pragma omp atomic@--cnt;
./315333330/nestedfn-3.c@32@ATOMIC@#pragma omp atomic@l += bar ();
./315333330/pr26943-4.c@28@ATOMIC@#pragma omp atomic@a += i;
./315333330/pr26943-4.c@33@ATOMIC@#pragma omp atomic@e[0] += i;
./315333330/reduction-4.c@11@ATOMIC@#pragma omp atomic@j |= 1;
./315333330/reduction-4.c@14@ATOMIC@#pragma omp atomic@j |= 2;
./315333330/pr39591-1.c@19@ATOMIC@#pragma omp atomic@err++;
./315333330/atomic-23.c@8@ATOMIC@#pragma omp atomic@++s.a;
./315333330/pr35738.c@7@ATOMIC@#pragma omp atomic@i += q;
./315333330/pr35738.c@9@ATOMIC@#pragma omp atomic@i += foo;
./315333330/pr35738.c@11@ATOMIC@#pragma omp atomic@i += p;
./315333330/atomic-6.c@9@ATOMIC@#pragma omp atomic@u.d += 1.0L;
./315333330/target-35.c@34@ATOMIC@#pragma omp atomic@b[y] += z;
./315333330/target-35.c@36@ATOMIC@#pragma omp atomic@*a += 1;
./315333330/pr86291.C@39@ATOMIC@#pragma omp atomic@c++;
./315333330/_Atomic-1.c@85@ATOMIC@#pragma omp atomic@j += c;
./315333330/omp-nested-1.c@11@ATOMIC@#pragma omp atomic@i++;
./315333330/pr69389.c@19@ATOMIC@#pragma omp atomic@s.b |= 1;
./315333330/pr69389.c@44@ATOMIC@#pragma omp atomic@s.b = s.b & 7;
./315333330/pr69389.c@50@ATOMIC@#pragma omp atomic@s.b = ~7 & s.b;
./315333330/pr39591-3.c@11@ATOMIC@#pragma omp atomic@err++;
./315333330/pr26943-2.c@20@ATOMIC@#pragma omp atomic@a += i;
./315333330/pr26943-2.c@25@ATOMIC@#pragma omp atomic@e[0] += i;
./315333330/pr33880.c@14@ATOMIC@#pragma omp atomic@j += 1;
./315333330/pr33880.c@20@ATOMIC@#pragma omp atomic@j += 1;
./315333330/pr33880.c@45@ATOMIC@#pragma omp atomic@m += 1;
./315333330/pr33880.c@59@ATOMIC@#pragma omp atomic@m += 1;
./315333330/pr33880.c@66@ATOMIC@#pragma omp atomic@m += 1;
./315333330/pr33880.c@102@ATOMIC@#pragma omp atomic@m += 1;
./315333330/private-1.C@13@ATOMIC@#pragma omp atomic@k++;
./315333330/nested-3.c@37@ATOMIC@#pragma omp atomic@e[0] += 1;
./315333330/nested-3.c@57@ATOMIC@#pragma omp atomic@e[1] += 1;
./315333330/nested-3.c@79@ATOMIC@#pragma omp atomic@e[2] += 1;
./315333330/pr84341.c@4@ATOMIC@#pragma omp atomic@i = &i + 1;
./315333330/nestedfn-5.c@12@ATOMIC@#pragma omp atomic@++*j;
./315333330/nestedfn-5.c@18@ATOMIC@#pragma omp atomic@++*j;
./315333330/ctor-13.C@20@ATOMIC@#pragma omp atomic@ic++;
./315333330/ctor-13.C@25@ATOMIC@#pragma omp atomic@dc++;
./315333330/ctor-13.C@30@ATOMIC@#pragma omp atomic@cc++;
./315333330/ctor-13.C@35@ATOMIC@#pragma omp atomic@ac++;
./315333330/ctor-13.C@41@ATOMIC@#pragma omp atomic@xc++;
./315333330/pr48591.c@12@ATOMIC@#pragma omp atomic@f += 8.5Q;
./315333330/ctor-6.C@15@ATOMIC@#pragma omp atomic@count++;
./315333330/thread-limit-1.c@34@ATOMIC@#pragma omp atomic@--cnt;
./315333330/tpl-atomic-1.C@4@ATOMIC@#pragma omp atomic@check |= sizeof(T);
./315333330/tpl-atomic-1.C@9@ATOMIC@#pragma omp atomic@*x += y;
./315333330/atomic-4.c@9@ATOMIC@#pragma omp atomic@d += 1.0L;
./315333330/pr29947-1.c@16@ATOMIC@#pragma omp atomic@++cnt;
./315333330/pr29947-1.c@35@ATOMIC@#pragma omp atomic@++cnt;
./315333330/pr29947-1.c@54@ATOMIC@#pragma omp atomic@++cnt;
./315333330/pr29947-1.c@73@ATOMIC@#pragma omp atomic@++cnt;
./315333330/pr29947-1.c@93@ATOMIC@#pragma omp atomic@++cnt;
./315333330/pr29947-1.c@113@ATOMIC@#pragma omp atomic@++cnt;
./315333330/pr29947-1.c@133@ATOMIC@#pragma omp atomic@++cnt;
./315333330/pr29947-1.c@153@ATOMIC@#pragma omp atomic@++cnt;
./315333330/ctor-11.C@23@ATOMIC@#pragma omp atomic@icount++;
./315333330/ctor-11.C@28@ATOMIC@#pragma omp atomic@ccount++;
./315333330/ctor-11.C@33@ATOMIC@#pragma omp atomic@dcount++;
./315333330/ctor-11.C@39@ATOMIC@#pragma omp atomic@xcount++;
./315333330/pr64868.c@7@ATOMIC@#pragma omp atomic@f = 1.0f / f;
./315333330/pr64868.c@9@ATOMIC@#pragma omp atomic@f = 1 / f;
./315333330/pr64868.c@11@ATOMIC@#pragma omp atomic@f = f / 2.0f;
./315333330/pr64868.c@13@ATOMIC@#pragma omp atomic@f = f / 2;
./315333330/pr64868.c@15@ATOMIC@#pragma omp atomic@f /= 2.0f;
./315333330/pr64868.c@17@ATOMIC@#pragma omp atomic@f /= 2;
./315333330/pr64868.c@19@ATOMIC@#pragma omp atomic@d = 1.0 / d;
./315333330/pr64868.c@21@ATOMIC@#pragma omp atomic@d = 1 / d;
./315333330/pr64868.c@23@ATOMIC@#pragma omp atomic@d = d / 2.0;
./315333330/pr64868.c@25@ATOMIC@#pragma omp atomic@d = d / 2;
./315333330/pr64868.c@27@ATOMIC@#pragma omp atomic@d /= 2.0;
./315333330/pr64868.c@29@ATOMIC@#pragma omp atomic@d /= 2;
./315333330/pr64868.c@31@ATOMIC@#pragma omp atomic@ld = 1.0L / ld;
./315333330/pr64868.c@33@ATOMIC@#pragma omp atomic@ld = 1 / ld;
./315333330/pr64868.c@35@ATOMIC@#pragma omp atomic@ld = ld / 2.0L;
./315333330/pr64868.c@37@ATOMIC@#pragma omp atomic@ld = ld / 2;
./315333330/pr64868.c@39@ATOMIC@#pragma omp atomic@ld /= 2.0L;
./315333330/pr64868.c@41@ATOMIC@#pragma omp atomic@ld /= 2;
./315333330/pr64868.c@52@ATOMIC@#pragma omp atomic@v *= 16;
./315333330/pr64868.c@54@ATOMIC@#pragma omp atomic@v = 1.0 / v;
./315333330/pr64868.c@56@ATOMIC@#pragma omp atomic@v = N1 / v;
./315333330/pr64868.c@58@ATOMIC@#pragma omp atomic@v = v / 2.0;
./315333330/pr64868.c@60@ATOMIC@#pragma omp atomic@v = v / N2;
./315333330/pr64868.c@62@ATOMIC@#pragma omp atomic@v /= 2.0;
./315333330/pr64868.c@64@ATOMIC@#pragma omp atomic@v /= N2;
./315333330/tpl-atomic-2.C@4@ATOMIC@#pragma omp atomic@s += 1;
./315333330/tpl-atomic-2.C@9@ATOMIC@#pragma omp atomic@*f |= 1;
./315333330/tpl-atomic-2.C@14@ATOMIC@#pragma omp atomic@*f |= sizeof (T);
./315333330/tpl-atomic-2.C@19@ATOMIC@#pragma omp atomic@*t += 1;
./315333330/tpl-atomic-2.C@24@ATOMIC@#pragma omp atomic@*f |= (T)sizeof(T);
./315333330/ctor-3.C@24@ATOMIC@#pragma omp atomic@icount++;
./315333330/ctor-3.C@33@ATOMIC@#pragma omp atomic@dcount++;
./315333330/ctor-3.C@40@ATOMIC@#pragma omp atomic@ccount++;
./315333330/pr36802-2.c@16@ATOMIC@#pragma omp atomic@n += 1;
./315333330/pr36802-2.c@22@ATOMIC@#pragma omp atomic@q += i;
./315333330/pr36802-2.c@28@ATOMIC@#pragma omp atomic@n += 1;
./315333330/pr27388-1.c@11@ATOMIC@#pragma omp atomic@o += n;
./315333330/reduction-3.c@20@ATOMIC@#pragma omp atomic@j |= 1;
./315333330/reduction-3.c@33@ATOMIC@#pragma omp atomic@j |= 2;
./315333330/reduction-3.c@36@ATOMIC@#pragma omp atomic@j |= 4;
./315333330/reduction-3.c@39@ATOMIC@#pragma omp atomic@j |= 8;
./315333330/a.17.2.c@11@ATOMIC@#pragma omp atomic@*i += 1;
./315333330/a.17.2.c@13@ATOMIC@#pragma omp atomic@*r += 1.0;
./315333330/pr59467.c@16@ATOMIC@#pragma omp atomic@y += z;
./315333330/pr59467.c@29@ATOMIC@#pragma omp atomic@y += z;
./315333330/pr59467.c@42@ATOMIC@#pragma omp atomic@y += z;
./315333330/pr59467.c@53@ATOMIC@#pragma omp atomic@y += x;
./315333330/pr48716.c@8@ATOMIC@#pragma omp atomic@s++;
./315333330/pr48716.c@16@ATOMIC@#pragma omp atomic@s++;
./315333330/reduction-1.c@11@ATOMIC@#pragma omp atomic@j |= 1;
./315333330/reduction-1.c@14@ATOMIC@#pragma omp atomic@j |= 2;
./315333330/atomic-15.c@7@ATOMIC@#pragma omp atomic@x = -3 + x;
./315333330/task-6.C@13@ATOMIC@#pragma omp atomic@k++;
./315333330/task-6.C@56@ATOMIC@#pragma omp atomic@k++;
./315333330/atomic-3.c@18@ATOMIC@#pragma omp atomic@e[0] += x;
./315333330/atomic-3.c@20@ATOMIC@#pragma omp atomic@e[16] += x;
./315333330/atomic-3.c@22@ATOMIC@#pragma omp atomic@g += y;
./315333330/atomic-3.c@24@ATOMIC@#pragma omp atomic@__real__ d += x;
./315333330/atomic-3.c@26@ATOMIC@#pragma omp atomic@__imag__ f += x;
./315333330/for-7.c@15@ATOMIC@#pragma omp atomic@cnt++;
./315333330/for-7.c@24@ATOMIC@#pragma omp atomic@cnt++;
./315333330/pr30703.C@13@ATOMIC@#pragma omp atomic@ctor++;
./315333330/pr30703.C@19@ATOMIC@#pragma omp atomic@cctor++;
./315333330/pr30703.C@24@ATOMIC@#pragma omp atomic@dtor++;
./315333330/pr30703.C@36@ATOMIC@#pragma omp atomic@j += 1;
./315333330/ctor-1.C@19@ATOMIC@#pragma omp atomic@icount++;
./315333330/ctor-1.C@24@ATOMIC@#pragma omp atomic@dcount++;
./315333330/ctor-1.C@29@ATOMIC@#pragma omp atomic@xcount++;
./315333330/atomic-10.c@9@ATOMIC@#pragma omp atomic@x1++;
./315333330/atomic-10.c@11@ATOMIC@#pragma omp atomic@x2--;
./315333330/atomic-10.c@13@ATOMIC@#pragma omp atomic@++x3;
./315333330/atomic-10.c@15@ATOMIC@#pragma omp atomic@--x4;
./315333330/atomic-10.c@17@ATOMIC@#pragma omp atomic@x5 += 1;
./315333330/atomic-10.c@19@ATOMIC@#pragma omp atomic@x1 -= y6;
./315333330/atomic-10.c@21@ATOMIC@#pragma omp atomic@x2 |= 1;
./315333330/atomic-10.c@23@ATOMIC@#pragma omp atomic@x3 &= 1;
./315333330/atomic-10.c@25@ATOMIC@#pragma omp atomic@x4 ^= 1;
./315333330/atomic-10.c@27@ATOMIC@#pragma omp atomic@x5 *= 3;
./315333330/atomic-10.c@29@ATOMIC@#pragma omp atomic@x1 /= 3;
./315333330/atomic-10.c@31@ATOMIC@#pragma omp atomic@x2 /= 3;
./315333330/atomic-10.c@33@ATOMIC@#pragma omp atomic@x3 <<= 3;
./315333330/atomic-10.c@35@ATOMIC@#pragma omp atomic@x4 >>= 3;
./315333330/atomic-10.c@41@ATOMIC@#pragma omp atomic@y6++;
./315333330/atomic-10.c@43@ATOMIC@#pragma omp atomic@y2--;
./315333330/atomic-10.c@45@ATOMIC@#pragma omp atomic@++y3;
./315333330/atomic-10.c@47@ATOMIC@#pragma omp atomic@--y4;
./315333330/atomic-10.c@49@ATOMIC@#pragma omp atomic@y5 += 1;
./315333330/atomic-10.c@51@ATOMIC@#pragma omp atomic@y6 -= x1;
./315333330/atomic-10.c@53@ATOMIC@#pragma omp atomic@y2 |= 1;
./315333330/atomic-10.c@55@ATOMIC@#pragma omp atomic@y3 &= 1;
./315333330/atomic-10.c@57@ATOMIC@#pragma omp atomic@y4 ^= 1;
./315333330/atomic-10.c@59@ATOMIC@#pragma omp atomic@y5 *= 3;
./315333330/atomic-10.c@61@ATOMIC@#pragma omp atomic@y6 /= 3;
./315333330/atomic-10.c@63@ATOMIC@#pragma omp atomic@y2 /= 3;
./315333330/atomic-10.c@65@ATOMIC@#pragma omp atomic@y3 <<= 3;
./315333330/atomic-10.c@67@ATOMIC@#pragma omp atomic@y4 >>= 3;
./315333330/atomic-10.c@73@ATOMIC@#pragma omp atomic@z1++;
./315333330/atomic-10.c@75@ATOMIC@#pragma omp atomic@z2--;
./315333330/atomic-10.c@77@ATOMIC@#pragma omp atomic@++z3;
./315333330/atomic-10.c@79@ATOMIC@#pragma omp atomic@--z4;
./315333330/atomic-10.c@81@ATOMIC@#pragma omp atomic@z5 += 1;
./315333330/atomic-10.c@83@ATOMIC@#pragma omp atomic@z1 |= 1;
./315333330/atomic-10.c@85@ATOMIC@#pragma omp atomic@z2 &= 1;
./315333330/atomic-10.c@87@ATOMIC@#pragma omp atomic@z3 ^= 1;
./315333330/atomic-10.c@89@ATOMIC@#pragma omp atomic@z4 *= 3;
./315333330/atomic-10.c@91@ATOMIC@#pragma omp atomic@z5 /= 3;
./315333330/atomic-10.c@93@ATOMIC@#pragma omp atomic@z1 /= 3;
./315333330/atomic-10.c@95@ATOMIC@#pragma omp atomic@z2 <<= 3;
./315333330/atomic-10.c@97@ATOMIC@#pragma omp atomic@z3 >>= 3;
./315333330/atomic-10.c@103@ATOMIC@#pragma omp atomic@a1 += 8.0;
./315333330/atomic-10.c@105@ATOMIC@#pragma omp atomic@a2 *= 3.5;
./315333330/atomic-10.c@107@ATOMIC@#pragma omp atomic@a3 -= a1 + a2;
./315333330/atomic-10.c@109@ATOMIC@#pragma omp atomic@a4 /= 2.0;
./315333330/atomic-9.c@16@ATOMIC@#pragma omp atomic@x = x + 7 + 6;
./315333330/atomic-9.c@20@ATOMIC@#pragma omp atomic@x = x * (2 - 1);
./315333330/atomic-9.c@65@ATOMIC@#pragma omp atomic@x = x * -4 / 2;
./315333330/pr30494.c@10@ATOMIC@#pragma omp atomic@errors += 1;
./315333330/pr30494.c@14@ATOMIC@#pragma omp atomic@errors += 1;
./315333330/cancel-for-2.C@20@ATOMIC@#pragma omp atomic@v++;
./315333330/cancel-for-2.C@27@ATOMIC@#pragma omp atomic@w += 8;
./315333330/cancel-for-2.C@34@ATOMIC@#pragma omp atomic@v += 2;
./315333330/cancel-for-2.C@55@ATOMIC@#pragma omp atomic@v++;
./315333330/cancel-for-2.C@63@ATOMIC@#pragma omp atomic@w += 8;
./315333330/cancel-for-2.C@71@ATOMIC@#pragma omp atomic@v += 2;
./315333330/loop-6.C@10@ATOMIC@#pragma omp atomic@arr[loopidx * 5 + idx]++;
./315333330/ctor-5.C@17@ATOMIC@#pragma omp atomic@count++;
./315333330/pr27337.C@14@ATOMIC@#pragma omp atomic@n[0]++;
./315333330/pr27337.C@20@ATOMIC@#pragma omp atomic@n[1]++;
./315333330/pr27337.C@29@ATOMIC@#pragma omp atomic@n[2]++;
./315333330/pr27337.C@50@ATOMIC@#pragma omp atomic@ret.i += omp_get_thread_num () + 1;
./315333330/shared-1.C@24@ATOMIC@#pragma omp atomic@a += omp_get_num_threads ();
./315333330/shared-1.C@26@ATOMIC@#pragma omp atomic@b += omp_get_num_threads ();
./315333330/pr39573.C@5@ATOMIC@#pragma omp atomic@z += x[2];
./315333330/nestedfn-4.c@18@ATOMIC@#pragma omp atomic@l++;
./315333330/nestedfn-4.c@24@ATOMIC@#pragma omp atomic@l++;
./315333330/nestedfn-4.c@29@ATOMIC@#pragma omp atomic@l++;
./315333330/nestedfn-4.c@35@ATOMIC@#pragma omp atomic@l++;
./315333330/nestedfn-4.c@39@ATOMIC@#pragma omp atomic@l++;
./315333330/nestedfn-4.c@44@ATOMIC@#pragma omp atomic@l++;
./315333330/pr26943-3.c@27@ATOMIC@#pragma omp atomic@a += i;
./315333330/pr26943-3.c@32@ATOMIC@#pragma omp atomic@e[0] += i;
./315333330/ctor-12.C@8@ATOMIC@#pragma omp atomic@ctors++;
./315333330/ctor-12.C@14@ATOMIC@#pragma omp atomic@copyctors++;
./315333330/ctor-12.C@20@ATOMIC@#pragma omp atomic@assignops++;
./315333330/ctor-12.C@26@ATOMIC@#pragma omp atomic@dtors++;
./315333330/ctor-12.C@49@ATOMIC@#pragma omp atomic@n++;
./315333330/atomic-5.c@12@ATOMIC@#pragma omp atomic@d += 1.0L;
./315333330/pr36802-3.c@16@ATOMIC@#pragma omp atomic@n += 1;
./315333330/pr36802-3.c@25@ATOMIC@#pragma omp atomic@n += 1;
./315333330/pr36802-3.c@31@ATOMIC@#pragma omp atomic@q += i;
./315333330/pr59152.c@10@ATOMIC@#pragma omp atomic@b[v3]++;
./315333330/pr59152.c@21@ATOMIC@#pragma omp atomic@b[v3]++;
./315333330/pr59152.c@32@ATOMIC@#pragma omp atomic@b[v3]++;
./315333330/atomic-8.c@14@ATOMIC@#pragma omp atomic@x = x + 7 + 6;
./315333330/atomic-8.c@18@ATOMIC@#pragma omp atomic@x = x * (2 - 1);
./315333330/atomic-8.c@63@ATOMIC@#pragma omp atomic@x = x * -4 / 2;
./315333330/pr35549.c@12@ATOMIC@#pragma omp atomic@n += 1;
./315333330/pr35549.c@17@ATOMIC@#pragma omp atomic@n += 1;
./315333330/pr68128-2.c@136@ATOMIC@#pragma omp atomic@a34++;
./315333330/pr34513.C@12@ATOMIC@#pragma omp atomic@shrd += 1;
./315333330/pr34513.C@16@ATOMIC@#pragma omp atomic@errors += 1;
./315333330/sort-1.c@230@ATOMIC@#pragma omp atomic@*busy += 1;
./315333330/sort-1.c@240@ATOMIC@#pragma omp atomic@*busy -= 1;
./408823577/07_touch_by_all_threadprivate.c@70@ATOMIC@#pragma omp atomic@endrun += 1;
./242289757/mandel_par.c@57@ATOMIC@#pragma omp atomic@numoutside++;
./242289757/3_mandel_fix.c@63@ATOMIC@#pragma omp atomic@numoutside++;
./409680523/pi_spmdv2.c@29@ATOMIC@#pragma omp atomic@full_sum += partial_sum;
./409680523/pi_spmd.c@27@ATOMIC@#pragma omp atomic@partial_sum += + 4.0/(1.0+x*x);
./271946455/stddev.c@23@ATOMIC@#pragma omp atomic@mean[x] += data[k][x] / 100;
./271946455/stddev.c@30@ATOMIC@#pragma omp atomic@std_dev[t] += ((data[k][t] - mean[t]) * (data[k][t] - mean[t])) / 99;
./271946455/mean.c@22@ATOMIC@#pragma omp atomic@sum += a[i];
./271946455/symm.c@31@ATOMIC@#pragma omp atomic@C[k][j] += alpha * B[i][j] * A[i][k];
./271946455/symm.c@35@ATOMIC@#pragma omp atomic@temp2 += B[k][j] * A[i][k];
./271946455/doitgen.c@26@ATOMIC@#pragma omp atomic@sum[k] += A[i][j][h] * C4[h][k];
./271946455/2mm.c@29@ATOMIC@#pragma omp atomic@temp[i][j] += alpha * a[i][k] * b[k][j];
./271946455/2mm.c@40@ATOMIC@#pragma omp atomic@d[i][j] += temp[i][k] * c[k][j];
